# Probe 0 (1.8 2.12 1.42)
# Probe 1 (4.8 1.65 1.5)
# Probe 2 (2.5 2.09 0.95)
# Probe 3 (2.8 0.65 0.75)
#       Probe             0             1             2             3
#        Time
     0.999427        300.15        300.15        300.15        300.15
      2.00049        300.15       300.149        300.15        300.15
      3.00031        300.15       300.149        300.15        300.15
      3.99974        300.15        300.15        300.15        300.15
      4.99984        300.15        300.15        300.15        300.15
      6.00101        300.15        300.15        300.15        300.15
      7.00045        300.15        300.15        300.15        300.15
      8.00037        300.15        300.15        300.15        300.15
      9.00001        300.15        300.15        300.15        300.15
      10.0011        300.15        300.15        300.15        300.15
      11.0005        300.15        300.15        300.15       300.149
      12.0006       300.149       300.158       300.147       300.149
      13.0011       300.143       300.176       300.075       300.149
      13.9997       300.131       300.197       299.787       300.146
      14.9996       300.119       300.219       299.494       300.141
      15.9995       300.101       300.233       299.442        300.14
      17.0012       300.069       300.239       299.562       300.145
      17.9999       300.072        300.24       299.689       300.148
      18.9999       300.103       300.238       299.788       300.147
      20.0012       300.124       300.236       299.882       300.147
      21.0019       300.134       300.237       299.962        300.15
       22.001       300.138       300.242       300.021       300.159
      23.0011       300.135       300.252       300.063       300.172
      24.0018       300.127       300.267       300.095       300.188
      24.9999       300.112       300.287       300.118       300.206
      26.0015       300.098       300.312       300.133       300.225
      27.0009       300.087       300.341       300.143       300.246
      28.0017       300.079       300.371       300.151       300.267
      29.0006       300.073       300.401       300.157       300.288
      30.0001       300.064       300.432       300.163       300.311
      30.9998       300.053       300.465       300.169       300.335
      32.0022        300.04       300.499       300.175        300.36
      33.0009       300.026       300.535       300.181       300.386
      33.9993       300.013       300.573       300.187       300.412
      35.0008       300.004       300.614       300.194       300.437
      35.9999       300.002       300.658       300.201       300.463
      37.0002       300.012       300.703       300.208       300.489
      38.0021       300.037        300.75       300.215       300.516
      39.0021       300.078       300.793       300.222       300.545
      39.9998       300.135       300.831       300.227       300.576
      41.0007       300.203       300.862       300.235       300.611
      42.0014       300.276       300.885       300.246       300.647
      43.0018       300.345       300.903        300.26       300.681
