# Probe 0 (1.8 2.12 1.42)
# Probe 1 (4.8 1.65 1.5)
# Probe 2 (2.5 2.09 0.95)
# Probe 3 (2.8 0.65 0.75)
#       Probe             0             1             2             3
#        Time
     0.999427        303.15        303.15        303.15        303.15
      2.00049        303.15       303.149        303.15        303.15
      3.00031        303.15       303.149        303.15        303.15
      3.99973        303.15        303.15        303.15        303.15
      4.99982        303.15        303.15        303.15        303.15
      6.00096        303.15        303.15        303.15        303.15
      7.00036        303.15        303.15        303.15        303.15
      8.00025        303.15        303.15        303.15        303.15
      8.99988        303.15        303.15        303.15       303.149
      10.0011        303.15        303.15        303.15       303.116
      11.0007        303.15        303.15       303.149       303.102
      12.0012       303.148       303.154       303.126       303.121
      12.9997       303.141       303.163       302.959       303.117
      14.0016       303.133       303.173       302.634       303.072
      15.0019       303.126       303.182       302.403       303.007
      15.9999       303.113       303.184       302.389        303.01
      17.0002       303.078       303.177       302.519       303.068
       18.002       303.064       303.167       302.648       303.098
      19.0017       303.084       303.151       302.746       303.093
      20.0011       303.099       303.128       302.847       303.078
      21.0002       303.104       303.103       302.941       303.067
      22.0009       303.099       303.085       303.009       303.067
      22.9996       303.083       303.079       303.053       303.076
       24.002       303.052       303.085        303.08       303.092
      25.0021       303.015       303.099       303.096        303.11
      25.9997       302.981       303.119       303.105       303.128
      27.0016       302.957       303.143        303.11       303.146
       28.002       302.938       303.168       303.114       303.163
       29.001       302.916       303.194       303.117       303.178
      30.0012       302.885        303.22       303.122       303.193
       31.002       302.845       303.247       303.127       303.208
      31.9997       302.801       303.275       303.133       303.222
           33       302.761       303.301       303.139       303.236
           34        302.73       303.327       303.144       303.249
      35.0001       302.714       303.352       303.148       303.263
       36.001       302.712       303.377       303.151       303.277
      37.0003       302.725       303.401       303.153       303.292
      38.0011       302.753       303.424       303.151       303.309
      39.0001       302.798       303.445       303.146       303.326
      39.9994       302.858       303.463       303.141       303.343
      41.0016       302.928       303.477       303.138       303.361
      42.0002       302.998       303.488       303.139        303.38
      43.0015       303.058       303.495       303.147       303.397
      44.0001       303.104       303.499        303.16       303.414
      44.9997       303.135       303.501       303.177        303.43
      46.0011       303.157       303.502       303.196       303.445
      47.0017       303.173       303.505       303.217        303.46
      48.0018       303.183        303.51       303.237       303.474
       49.001       303.185       303.518       303.257       303.488
      50.0016       303.181       303.531       303.277       303.501
      51.0005       303.173       303.546       303.296       303.515
      52.0005       303.168       303.561       303.313       303.528
      53.0017        303.17       303.578       303.329       303.542
      54.0011        303.18       303.595       303.344       303.555
      55.0018       303.196       303.612       303.358       303.569
      56.0008       303.215        303.63       303.371       303.583
       57.001       303.237       303.648       303.384       303.597
      58.0018        303.26       303.666       303.396       303.613
      58.9999       303.284       303.684       303.408       303.629
      60.0007        303.31       303.701        303.42       303.647
      61.0007       303.335       303.718       303.431       303.665
      61.9994        303.36       303.735       303.441       303.683
      62.9997       303.384       303.753       303.452       303.702
      64.0016       303.408        303.77       303.462        303.72
      65.0021        303.43       303.788       303.472       303.738
      66.0014        303.45       303.806       303.483       303.756
      66.9995       303.469       303.824       303.495       303.773
      67.9996       303.488       303.843       303.507       303.791
      69.0019       303.505       303.862       303.521       303.809
      70.0005       303.522       303.882       303.534       303.827
      71.0018       303.539       303.901       303.548       303.845
      71.9998       303.556        303.92       303.561       303.862
      73.0008       303.572       303.938       303.574       303.879
      74.0018       303.588       303.956       303.586       303.894
      74.9999       303.604       303.974       303.597       303.909
      76.0016       303.617        303.99       303.609       303.923
      77.0007       303.629       304.006        303.62       303.937
