# Region type : patch sidenode3U_0_Inlet_0
#   Faces  : 202
#   Area   : 1.967635e-02
#        Time	areaAverage(T)
     0.999427	3.001498e+02
      2.00049	3.001495e+02
      3.00031	3.001496e+02
      3.99974	3.001498e+02
     4.999837	3.001498e+02
      6.00101	3.001499e+02
     7.000448	3.001499e+02
     8.000372	3.001499e+02
     9.000012	3.001497e+02
   10.0011397	3.001496e+02
   11.0005124	3.001495e+02
   12.0006243	3.001490e+02
    13.001107	3.001395e+02
   13.9997402	3.000806e+02
  14.99964955	2.999731e+02
  15.99955708	2.999166e+02
  17.00134405	2.999316e+02
  18.00000337	2.999795e+02
  19.00006167	3.000335e+02
 20.001505108	3.000794e+02
 20.999254464	3.001096e+02
  22.00150266	3.001268e+02
 23.001714829	3.001359e+02
 23.999634984	3.001404e+02
25.00095516804	3.001436e+02
25.9996836352	3.001484e+02
26.99932842931	3.001561e+02
28.00029166142	3.001658e+02
28.99937441246	3.001761e+02
30.002134441893	3.001864e+02
31.002014765417	3.001964e+02
32.001552166551	3.002061e+02
33.000560257147	3.002152e+02
33.999249928093	3.002233e+02
35.00108530523362	3.002301e+02
36.00057592118466	3.002358e+02
37.00120630448001	3.002412e+02
38.00022932106895	3.002472e+02
39.00052258115672	3.002547e+02
40.0012943804983152	3.002646e+02
41.0019879837090926	3.002771e+02
41.9992708912271695	3.002922e+02
43.0021545135227328	3.003099e+02
44.0019391598090266	3.003294e+02
44.9992995861729526	3.003504e+02
46.0009844670853099	3.003722e+02
47.0014489491798813	3.003941e+02
48.0008801364990703	3.004154e+02
48.9995304912996801	3.004356e+02
50.0001794237682375	3.004545e+02
50.9993551299025256	3.004723e+02
51.9998205148969248	3.004891e+02
53.0015311001695864	3.005054e+02
54.0013696283965601	3.005215e+02
54.9993238877661597	3.005378e+02
56.0015339065886479	3.005546e+02
57.0018205760141825	3.005720e+02
58.000096433294182	3.005899e+02
58.9991359299691496	3.006084e+02
60.0016627635771727	3.006273e+02
61.0010778941215932	3.006464e+02
62.0000130700834902	3.006655e+02
63.0010986270090001	3.006847e+02
64.0009690790207202	3.007038e+02
64.9994918949116851	3.007228e+02
65.9998560646141783	3.007419e+02
66.9992477683962306	3.007610e+02
68.0009249354785794	3.007802e+02
69.0019475640447695	3.007994e+02
69.9993513960609874	3.008187e+02
70.9993591323269015	3.008381e+02
72.0020465187059102	3.008579e+02
73.0013581031466714	3.008777e+02
74.000423255190384	3.008973e+02
74.9993458644687365	3.009165e+02
76.0013508435945511	3.009351e+02
77.0005510755528491	3.009530e+02
78.0000113736252843	3.009701e+02
78.9992549610128236	3.009867e+02
80.0009720943383229	3.010030e+02
81.0020589541296232	3.010191e+02
81.9992454193614009	3.010348e+02
83.0014611672898184	3.010502e+02
83.9993628440124525	3.010655e+02
85.0020431376517678	3.010808e+02
86.000333987758637	3.010961e+02
87.0003695380874404	3.011117e+02
88.0020658759812022	3.011277e+02
88.9993795452335519	3.011441e+02
90.0015696379174557	3.011608e+02
90.9997903684166971	3.011777e+02
92.0003898830139377	3.011947e+02
93.0006194266289867	3.012118e+02
94.0007057145538596	3.012290e+02
95.0007997335581251	3.012463e+02
96.0009686444809773	3.012636e+02
97.0012373806239623	3.012809e+02
98.0016053172324462	3.012982e+02
99.0020344570527584	3.013153e+02
99.9994552294174497	3.013321e+02
100.999851234731452	3.013488e+02
102.000136850138333	3.013651e+02
103.000241500016131	3.013810e+02
104.000073061910427	3.013964e+02
104.999552930719901	3.014114e+02
106.001633206025147	3.014258e+02
107.000192996165325	3.014398e+02
108.001260471577879	3.014531e+02
109.001819915586253	3.014660e+02
110.001932009313407	3.014787e+02
111.001635624775176	3.014910e+02
112.000980310532839	3.015028e+02
113.000018915714335	3.015140e+02
114.001807672044521	3.015246e+02
115.000361508444968	3.015345e+02
116.001781982353393	3.015437e+02
117.000048097326257	3.015523e+02
118.00122264940498	3.015606e+02
118.999382617868164	3.015686e+02
120.000616562993542	3.015764e+02
121.002007225989203	3.015838e+02
122.000661640430124	3.015907e+02
122.999734831133267	3.015974e+02
