# Probe 0 (1.8 2.12 1.42)
# Probe 1 (4.8 1.65 1.5)
# Probe 2 (2.5 2.09 0.95)
# Probe 3 (2.8 0.65 0.75)
#       Probe             0             1             2             3
#        Time
     0.999427        300.15        300.15        300.15        300.15
      2.00049        300.15       300.149        300.15        300.15
      3.00031        300.15       300.149        300.15        300.15
      3.99974        300.15        300.15        300.15        300.15
      4.99984        300.15        300.15        300.15        300.15
      6.00101        300.15        300.15        300.15        300.15
      7.00045        300.15        300.15        300.15        300.15
      8.00037        300.15        300.15        300.15        300.15
      9.00001        300.15        300.15        300.15        300.15
      10.0011        300.15        300.15        300.15        300.15
      11.0005        300.15        300.15        300.15       300.149
      12.0006       300.149       300.154       300.147       300.149
      13.0011       300.143       300.163       300.075       300.149
      13.9998       300.131       300.173       299.788       300.147
      14.9997       300.119       300.183       299.494       300.141
      15.9996       300.101       300.187       299.442       300.139
      17.0014       300.069       300.183       299.561       300.142
      18.0001       300.072       300.177       299.688       300.142
      19.0002       300.103       300.167       299.788       300.137
      20.0018       300.124       300.156       299.882       300.133
      20.9996       300.134       300.147       299.962       300.131
       22.002       300.136       300.142        300.02       300.135
      22.9993       300.133       300.143       300.061       300.142
      24.0004       300.122       300.149       300.093       300.151
      25.0019       300.105       300.159       300.115       300.161
      26.0008       300.088       300.175        300.13       300.171
      27.0006       300.074       300.193       300.139       300.181
      28.0018       300.064       300.214       300.144       300.191
       29.001       300.055       300.235       300.148       300.202
       30.001       300.044       300.256       300.152       300.213
       31.001        300.03       300.278       300.155       300.225
      32.0008       300.014         300.3       300.158       300.238
      32.9999       299.995       300.322       300.162       300.252
      34.0019       299.976       300.344       300.165       300.265
      35.0009       299.957       300.367       300.168        300.28
      36.0007        299.94        300.39       300.172       300.294
      37.0017        299.93       300.414       300.175       300.309
       38.001       299.929       300.438       300.178       300.324
      39.0016       299.941       300.461        300.18       300.341
      39.9996       299.966       300.481       300.181       300.358
      41.0005       300.005       300.497       300.182       300.376
      42.0009       300.054        300.51       300.185       300.393
      43.0008       300.105       300.519       300.191        300.41
