# Probe 0 (1.8 2.12 1.42)
# Probe 1 (4.8 1.65 1.5)
# Probe 2 (2.5 2.09 0.95)
# Probe 3 (2.8 0.65 0.75)
#       Probe             0             1             2             3
#        Time
     0.999427        297.15        297.15        297.15        297.15
      2.00049        297.15       297.149        297.15        297.15
      3.00031        297.15       297.149        297.15        297.15
      3.99974        297.15        297.15        297.15        297.15
      4.99985        297.15        297.15        297.15        297.15
      6.00105        297.15        297.15        297.15        297.15
      7.00053        297.15        297.15        297.15        297.15
      8.00051        297.15        297.15        297.15        297.15
      9.00021        297.15        297.15        297.15        297.15
      10.0014        297.15        297.15        297.15        297.15
      11.0007        297.15        297.15        297.15        297.15
       12.001        297.15       297.158        297.15        297.15
      13.0013       297.148       297.176       297.149        297.15
      14.0004       297.138       297.197       297.122        297.15
      15.0009       297.119        297.22       296.981        297.15
      16.0011       297.089       297.238       296.825       297.151
      17.0009       297.073       297.249        296.81       297.154
      18.0013       297.097       297.256       296.897        297.16
           19       297.125       297.261       297.018       297.169
      19.9997        297.14       297.269       297.103       297.179
      21.0001       297.146        297.28       297.137       297.189
      21.9995       297.149       297.294       297.147         297.2
      23.0008       297.152        297.31        297.15       297.211
      24.0003       297.155        297.33       297.151       297.222
      25.0007       297.157       297.354       297.153       297.236
      26.0018       297.158       297.382       297.155       297.252
      27.0009       297.158       297.411       297.159       297.269
      28.0011       297.157       297.437       297.163       297.288
      29.0019       297.156       297.462       297.167       297.308
      29.9996       297.155       297.486       297.172        297.33
      30.9998       297.154        297.51       297.178       297.353
       32.002       297.155       297.536       297.184       297.378
      33.0004       297.157       297.565       297.191       297.404
      34.0015        297.16       297.597       297.198        297.43
           35       297.163       297.634       297.205       297.456
      35.9995       297.168       297.675       297.214       297.482
      37.0002       297.175       297.718       297.223       297.507
      38.0022       297.189       297.763       297.232       297.533
       39.002       297.211       297.806       297.242       297.561
      39.9992       297.242       297.844       297.253       297.593
      40.9997       297.282       297.876       297.264       297.627
      41.9998       297.328       297.903       297.278       297.662
      42.9993       297.377       297.925       297.293       297.696
      44.0015       297.425       297.943       297.312       297.727
       45.001        297.47        297.96       297.332       297.758
      46.0016       297.511       297.976       297.354       297.787
      47.0004       297.548       297.992       297.378       297.815
      48.0007       297.584        298.01       297.403       297.842
      48.9992       297.617       298.028       297.429       297.869
       50.002       297.647       298.047       297.456       297.895
           51       297.675       298.068       297.484       297.921
      51.9994         297.7       298.092       297.511       297.948
           53       297.722       298.119       297.539       297.976
      54.0019       297.742       298.148       297.567       298.005
       55.002        297.76       298.179       297.595       298.037
      56.0001       297.777       298.211       297.622        298.07
      56.9992       297.793       298.243        297.65       298.104
      57.9992        297.81       298.274       297.677        298.14
           59       297.826       298.305       297.704       298.175
      60.0014       297.844       298.336       297.732       298.211
      61.0005       297.862       298.366        297.76       298.245
      62.0001        297.88       298.395       297.787       298.277
      63.0002       297.899       298.424       297.815       298.306
      64.0005        297.92       298.453       297.842       298.334
      65.0008       297.941       298.481        297.87       298.358
      66.0009       297.963        298.51       297.898        298.38
      67.0006       297.986       298.538       297.927         298.4
      67.9998        298.01       298.566       297.957       298.419
      69.0016       298.033       298.594       297.987       298.436
      69.9999       298.056       298.621       298.018       298.453
      71.0014       298.079       298.649       298.048       298.469
      72.0003       298.102       298.675       298.078       298.484
           73       298.125         298.7       298.107       298.498
      74.0005       298.148       298.726       298.134       298.511
      75.0012       298.172       298.749        298.16       298.523
      76.0017       298.196       298.773       298.183       298.536
      77.0016       298.221       298.796       298.205       298.551
      78.0008       298.246       298.817       298.227       298.567
      78.9995       298.273       298.838       298.247       298.584
      80.0004         298.3       298.858       298.268       298.602
      81.0001       298.328       298.878       298.287       298.621
      82.0012       298.355       298.898       298.307       298.641
      83.0003       298.383       298.917       298.326       298.661
      84.0006       298.409       298.936       298.344       298.683
      85.0022       298.434       298.955       298.361       298.705
      86.0019       298.458       298.974       298.378       298.728
      86.9999       298.481       298.992       298.394       298.751
       88.002       298.502       299.011        298.41       298.772
      88.9992       298.521       299.029       298.427       298.793
      90.0008       298.539       299.048       298.444       298.813
      91.0009       298.555       299.067       298.461       298.831
      91.9999       298.569       299.085       298.479       298.849
       93.001       298.582       299.103       298.497       298.866
      94.0014       298.595       299.122       298.515       298.882
      95.0013       298.608       299.139       298.533       298.897
      96.0006       298.621       299.156       298.552       298.911
      96.9998       298.635       299.174       298.569       298.925
      98.0018        298.65       299.192       298.587       298.939
      99.0008       298.666       299.209       298.604       298.952
      99.9999       298.681       299.225        298.62       298.966
      101.002       298.698        299.24       298.636       298.978
      102.002       298.714       299.254       298.651       298.988
      103.001       298.729       299.267       298.666       298.997
      104.001       298.743       299.281       298.681       299.006
          105       298.755       299.292       298.696       299.015
          106       298.765       299.304       298.712       299.023
          107       298.773       299.313       298.729        299.03
          108       298.777       299.325       298.748       299.035
      109.001       298.778       299.337       298.771       299.039
          110       298.777       299.351         298.8       299.044
      111.002       298.775       299.367       298.833       299.048
      112.002       298.771       299.381       298.872       299.051
      113.002       298.766       299.396       298.915       299.052
          114       298.762       299.411       298.958       299.051
          115       298.758       299.427       299.002       299.051
      115.999       298.757       299.443       299.042       299.051
          117       298.758        299.46       299.078       299.051
      118.002       298.762       299.476       299.111        299.05
          119       298.769       299.491       299.141        299.05
      120.002       298.778       299.506       299.169       299.051
      120.999       298.789        299.52       299.195       299.055
      122.001       298.801       299.533       299.222       299.061
      123.001       298.813       299.547       299.247       299.068
      124.002       298.825        299.56       299.273       299.078
      125.001       298.837       299.574       299.299       299.088
      126.001       298.849       299.588       299.324       299.099
      126.999       298.862       299.602        299.35        299.11
      128.002       298.875       299.617       299.376       299.121
          129       298.888       299.632       299.402       299.133
      130.001       298.902       299.646       299.429       299.146
      131.001       298.915       299.662       299.458        299.16
      132.002       298.928        299.68       299.486       299.171
          133        298.94       299.699       299.513       299.173
      133.999       298.952       299.715       299.539       299.165
      135.002       298.963       299.731       299.563       299.154
      136.002       298.974       299.745       299.586       299.148
      137.002       298.985       299.759       299.607        299.14
      138.002       298.996        299.77       299.623       299.118
      139.002       299.007       299.778       299.636       299.094
      140.002       299.018       299.785       299.653       299.096
      141.002       299.029       299.792       299.675       299.114
      142.002        299.04       299.802       299.698       299.121
      143.002       299.052        299.81       299.722       299.113
      144.002       299.065       299.819       299.747         299.1
      144.999       299.078       299.827       299.773       299.086
          146       299.093       299.833       299.797       299.072
      147.002        299.11       299.839       299.821       299.059
      148.001       299.127       299.845       299.841       299.046
          149       299.144       299.852       299.857       299.033
          150        299.16       299.858       299.869       299.017
      150.999       299.174       299.864       299.877       298.993
      152.002       299.187       299.868       299.882       298.961
      153.001       299.197       299.871       299.885       298.934
          154       299.205       299.876       299.888       298.921
      155.001       299.212       299.887       299.893       298.918
      156.002       299.218       299.902       299.898       298.906
      157.001       299.224       299.917       299.905        298.87
          158       299.228       299.928       299.919       298.803
      159.001       299.233        299.94       299.945       298.722
      160.001       299.237       299.957       299.979       298.646
      160.999       299.243       299.976       300.006       298.567
      162.001       299.249       299.991       300.003       298.479
      162.999       299.256       300.003       299.966        298.41
      164.001       299.265       300.017       299.899       298.379
      165.001       299.274       300.034       299.815       298.371
          166       299.284       300.047       299.742       298.363
      167.001       299.292       300.052       299.692       298.354
      168.001       299.298       300.055       299.662       298.353
      169.002       299.303       300.062       299.642       298.365
      170.001       299.308       300.074       299.625       298.386
          171       299.311       300.091       299.608       298.406
      172.002       299.315       300.112       299.589       298.415
          173       299.319       300.135       299.563       298.407
          174       299.325       300.159       299.533       298.385
          175       299.333       300.188        299.51       298.371
      176.001       299.342       300.244       299.516       298.383
      177.001       299.352       300.315        299.52       298.409
      178.002       299.362       300.382       299.455       298.423
      179.001       299.365       300.442       299.302       298.401
      179.999       299.347       300.487       299.147       298.346
      181.001       299.285       300.513       299.091       298.279
      181.999        299.18       300.527       299.155       298.206
          183       299.073       300.526        299.29       298.136
          184       299.008       300.505       299.425       298.094
      185.001        299.01       300.467       299.515       298.057
      186.002       299.069       300.432       299.521       297.984
      187.002       299.147       300.409       299.461       297.897
      188.001       299.206       300.405       299.494       297.846
          189        299.25       300.422       299.636       297.842
          190       299.295       300.456       299.717       297.875
      191.001       299.344       300.494       299.642        297.93
      192.002       299.392       300.524       299.529       297.992
      193.001       299.436       300.542       299.489       298.057
      193.999       299.474       300.549       299.495       298.117
      195.001       299.504       300.542       299.516       298.158
      196.001       299.525       300.523       299.542       298.169
      197.001        299.54       300.499       299.565        298.16
          198       299.549       300.475        299.58       298.148
      198.999       299.557       300.453       299.598       298.139
          200       299.566       300.437       299.648       298.136
          201       299.579       300.428       299.741       298.136
      202.001       299.595       300.426       299.846        298.14
      203.001       299.613       300.425       299.919       298.148
      204.002       299.633       300.427       299.938       298.161
      205.002       299.651        300.43       299.904       298.182
          206       299.666       300.437       299.834       298.209
          207       299.674       300.449       299.754       298.234
      208.002       299.674        300.46       299.682       298.253
      209.001       299.666       300.469       299.633       298.264
      209.999       299.648       300.478       299.614       298.273
          211       299.622       300.482       299.629       298.286
          212       299.591       300.485       299.692       298.298
          213       299.558       300.486       299.818       298.308
      214.001       299.526       300.486       299.975       298.317
      215.002       299.496       300.488       300.079       298.324
      216.002       299.472       300.489       300.122       298.327
      217.001       299.452        300.49       300.145       298.322
      217.999       299.436       300.493       300.129       298.316
          219       299.423       300.494        300.05       298.313
      220.001       299.412       300.499       299.952       298.311
      221.001       299.402       300.509       299.855        298.31
      222.001       299.393       300.522       299.731       298.311
      223.001       299.384       300.532       299.621       298.314
          224       299.377       300.547       299.573       298.313
      224.999       299.372       300.564        299.54       298.311
      226.001       299.369       300.577       299.498       298.315
      227.001       299.367       300.584       299.512       298.327
      228.002       299.368       300.594       299.567       298.337
      229.001       299.371       300.606       299.584       298.346
      230.001       299.373       300.614       299.601       298.364
      231.002       299.375       300.616       299.669       298.385
      232.002       299.376       300.626       299.706       298.399
          233       299.375       300.637       299.687       298.408
      234.002       299.371        300.64       299.698       298.417
      235.001       299.364       300.644        299.74       298.422
      236.001       299.355       300.657       299.722       298.418
      237.001       299.344       300.666       299.687       298.415
          238       299.331       300.671       299.719       298.416
          239        299.32        300.68       299.734       298.412
      240.001       299.309       300.697       299.686       298.402
      241.002       299.298       300.707       299.681         298.4
      242.002        299.29       300.716       299.728       298.402
      243.002       299.285       300.728       299.712       298.399
          244       299.282        300.74       299.682       298.399
      245.001       299.282       300.748       299.734       298.405
          246       299.288       300.755       299.795       298.412
      247.001       299.296       300.766       299.753       298.418
      248.001       299.306       300.775       299.718       298.432
          249       299.319       300.778       299.775       298.448
          250       299.338       300.784       299.805       298.458
          251       299.357       300.795       299.726       298.468
      252.001       299.376       300.804        299.68       298.485
      253.002       299.399       300.809       299.732       298.504
      253.999       299.425       300.817       299.752       298.518
      255.001       299.451        300.83       299.651       298.531
      255.999       299.475       300.839       299.598       298.552
      257.002       299.503       300.847       299.662       298.572
      258.001       299.531       300.858       299.687       298.585
          259       299.557       300.871       299.594       298.597
      260.001       299.581       300.881       299.559       298.615
      261.001       299.606       300.889       299.643        298.63
      262.002        299.63       300.901        299.68       298.637
          263        299.65       300.913       299.598       298.646
      264.001       299.668       300.921        299.57        298.66
          265       299.686       300.928       299.646       298.672
      266.002       299.702       300.938        299.66        298.68
